person74	hasAge	v1
person96	hasAgeLessThan	person0
person96	hasAgeLessThan	person40
person96	hasAgeLessThan	person89
person96	hasAgeLessThan	person70
person96	hasAgeLessThan	person94
person96	hasAgeLessThan	person73
person96	hasAgeLessThan	person95
person96	hasAgeLessThan	person35
person37	hasAgeLessThan	person33
person37	hasAgeLessThan	person38
person37	hasAgeLessThan	person71
person37	hasAgeLessThan	person64
person37	hasAgeLessThan	person49
person37	hasAgeLessThan	person52
person37	hasAgeLessThan	person61
person37	hasAgeLessThan	person80
person37	hasAgeLessThan	person29
person37	hasAgeLessThan	person58
person37	hasAgeLessThan	person98
person37	hasAgeLessThan	person48
person37	hasAgeLessThan	person20
person37	hasAgeLessThan	person22
person37	hasAgeLessThan	person84
person37	hasAgeLessThan	person62
person37	hasAgeLessThan	person88
person37	hasAgeLessThan	person44
person37	hasAgeLessThan	person7
person37	hasAgeLessThan	person90
person37	hasAgeLessThan	person15
person37	hasAgeLessThan	person5
person37	hasAgeLessThan	person6
person37	hasAgeLessThan	person76
person37	hasAgeLessThan	person86
person37	hasAgeLessThan	person45
person37	hasAgeLessThan	person66
person37	hasAgeLessThan	person92
person37	hasAgeLessThan	person93
person37	hasAgeLessThan	person28
person37	hasAgeLessThan	person54
person37	hasAgeLessThan	person91
person37	hasAgeLessThan	person82
person37	hasAgeLessThan	person69
person37	hasAgeLessThan	person19
person37	hasAgeLessThan	person79
person37	hasAgeLessThan	person21
person37	hasAgeLessThan	person63
person37	hasAgeLessThan	person68
person37	hasAgeLessThan	person18
person37	hasAgeLessThan	person77
person37	hasAgeLessThan	person3
person37	hasAgeLessThan	person51
person37	hasAgeLessThan	person27
person37	hasAgeLessThan	person10
person37	hasAgeLessThan	person1
person37	hasAgeLessThan	person97
person37	hasAgeLessThan	person2
person37	hasAgeLessThan	person75
person37	hasAgeLessThan	person23
person37	hasAgeLessThan	person41
person37	hasAgeLessThan	person42
person37	hasAgeLessThan	person59
person37	hasAgeLessThan	person55
person37	hasAgeLessThan	person56
person37	hasAgeLessThan	person83
person37	hasAgeLessThan	person30
person37	hasAgeLessThan	person26
person37	hasAgeLessThan	person32
person37	hasAgeLessThan	person50
person37	hasAgeLessThan	person81
person37	hasAgeLessThan	person72
person37	hasAgeLessThan	person11
person37	hasAgeLessThan	person17
person37	hasAgeLessThan	person9
person37	hasAgeLessThan	person0
person37	hasAgeLessThan	person40
person37	hasAgeLessThan	person89
person37	hasAgeLessThan	person70
person37	hasAgeLessThan	person94
person37	hasAgeLessThan	person73
person37	hasAgeLessThan	person95
person37	hasAgeLessThan	person35
person47	hasAgeLessThan	person33
person47	hasAgeLessThan	person38
person47	hasAgeLessThan	person71
person47	hasAgeLessThan	person64
person47	hasAgeLessThan	person49
person47	hasAgeLessThan	person52
person47	hasAgeLessThan	person61
person47	hasAgeLessThan	person80
person47	hasAgeLessThan	person29
person47	hasAgeLessThan	person58
person47	hasAgeLessThan	person98
person47	hasAgeLessThan	person48
person47	hasAgeLessThan	person20
person47	hasAgeLessThan	person22
person47	hasAgeLessThan	person84
person47	hasAgeLessThan	person62
person47	hasAgeLessThan	person88
person47	hasAgeLessThan	person44
person47	hasAgeLessThan	person7
person47	hasAgeLessThan	person90
person47	hasAgeLessThan	person15
person47	hasAgeLessThan	person5
person47	hasAgeLessThan	person6
person47	hasAgeLessThan	person76
person47	hasAgeLessThan	person86
person47	hasAgeLessThan	person45
person47	hasAgeLessThan	person66
person47	hasAgeLessThan	person92
person47	hasAgeLessThan	person93
person47	hasAgeLessThan	person28
person47	hasAgeLessThan	person54
person47	hasAgeLessThan	person91
person47	hasAgeLessThan	person82
person47	hasAgeLessThan	person69
person47	hasAgeLessThan	person19
person47	hasAgeLessThan	person79
person47	hasAgeLessThan	person21
person47	hasAgeLessThan	person63
person47	hasAgeLessThan	person68
person47	hasAgeLessThan	person18
person47	hasAgeLessThan	person77
person47	hasAgeLessThan	person3
person47	hasAgeLessThan	person51
person47	hasAgeLessThan	person27
person47	hasAgeLessThan	person10
person47	hasAgeLessThan	person1
person47	hasAgeLessThan	person97
person47	hasAgeLessThan	person2
person47	hasAgeLessThan	person75
person47	hasAgeLessThan	person23
person47	hasAgeLessThan	person41
person47	hasAgeLessThan	person42
person47	hasAgeLessThan	person59
person47	hasAgeLessThan	person55
person47	hasAgeLessThan	person56
person47	hasAgeLessThan	person83
person47	hasAgeLessThan	person30
person47	hasAgeLessThan	person26
person47	hasAgeLessThan	person32
person47	hasAgeLessThan	person50
person47	hasAgeLessThan	person81
person47	hasAgeLessThan	person72
person47	hasAgeLessThan	person11
person47	hasAgeLessThan	person17
person47	hasAgeLessThan	person9
person47	hasAgeLessThan	person0
person47	hasAgeLessThan	person40
person47	hasAgeLessThan	person89
person47	hasAgeLessThan	person70
person47	hasAgeLessThan	person94
person47	hasAgeLessThan	person73
person47	hasAgeLessThan	person95
person47	hasAgeLessThan	person35
person33	hasAgeLessThan	person64
person33	hasAgeLessThan	person49
person33	hasAgeLessThan	person52
person33	hasAgeLessThan	person61
person33	hasAgeLessThan	person80
person33	hasAgeLessThan	person29
person33	hasAgeLessThan	person58
person33	hasAgeLessThan	person98
person33	hasAgeLessThan	person48
person33	hasAgeLessThan	person20
person33	hasAgeLessThan	person22
person33	hasAgeLessThan	person84
person33	hasAgeLessThan	person62
person33	hasAgeLessThan	person88
person33	hasAgeLessThan	person44
person33	hasAgeLessThan	person7
person33	hasAgeLessThan	person90
person33	hasAgeLessThan	person15
person33	hasAgeLessThan	person5
person33	hasAgeLessThan	person6
person33	hasAgeLessThan	person76
person33	hasAgeLessThan	person86
person33	hasAgeLessThan	person45
person33	hasAgeLessThan	person66
person33	hasAgeLessThan	person92
person33	hasAgeLessThan	person93
person33	hasAgeLessThan	person28
person33	hasAgeLessThan	person54
person33	hasAgeLessThan	person91
person33	hasAgeLessThan	person82
person33	hasAgeLessThan	person69
person33	hasAgeLessThan	person19
person33	hasAgeLessThan	person79
person33	hasAgeLessThan	person21
person33	hasAgeLessThan	person63
person33	hasAgeLessThan	person68
person33	hasAgeLessThan	person18
person33	hasAgeLessThan	person77
person33	hasAgeLessThan	person3
person33	hasAgeLessThan	person51
person33	hasAgeLessThan	person27
person33	hasAgeLessThan	person10
person33	hasAgeLessThan	person1
person33	hasAgeLessThan	person97
person33	hasAgeLessThan	person2
person33	hasAgeLessThan	person75
person33	hasAgeLessThan	person23
person33	hasAgeLessThan	person41
person33	hasAgeLessThan	person42
person33	hasAgeLessThan	person59
person33	hasAgeLessThan	person55
person33	hasAgeLessThan	person56
person33	hasAgeLessThan	person83
person33	hasAgeLessThan	person30
person33	hasAgeLessThan	person26
person33	hasAgeLessThan	person32
person33	hasAgeLessThan	person50
person33	hasAgeLessThan	person81
person33	hasAgeLessThan	person72
person33	hasAgeLessThan	person11
person33	hasAgeLessThan	person17
person33	hasAgeLessThan	person9
person33	hasAgeLessThan	person0
person33	hasAgeLessThan	person40
person33	hasAgeLessThan	person89
person33	hasAgeLessThan	person70
person33	hasAgeLessThan	person94
person33	hasAgeLessThan	person73
person33	hasAgeLessThan	person95
person33	hasAgeLessThan	person35
person38	hasAgeLessThan	person64
person38	hasAgeLessThan	person49
person38	hasAgeLessThan	person52
person38	hasAgeLessThan	person61
person38	hasAgeLessThan	person80
person38	hasAgeLessThan	person29
person38	hasAgeLessThan	person58
person38	hasAgeLessThan	person98
person38	hasAgeLessThan	person48
person38	hasAgeLessThan	person20
person38	hasAgeLessThan	person22
person38	hasAgeLessThan	person84
person38	hasAgeLessThan	person62
person38	hasAgeLessThan	person88
person38	hasAgeLessThan	person44
person38	hasAgeLessThan	person7
person38	hasAgeLessThan	person90
person38	hasAgeLessThan	person15
person38	hasAgeLessThan	person5
person38	hasAgeLessThan	person6
person38	hasAgeLessThan	person76
person38	hasAgeLessThan	person86
person38	hasAgeLessThan	person45
person38	hasAgeLessThan	person66
person38	hasAgeLessThan	person92
person38	hasAgeLessThan	person93
person38	hasAgeLessThan	person28
person38	hasAgeLessThan	person54
person38	hasAgeLessThan	person91
person38	hasAgeLessThan	person82
person38	hasAgeLessThan	person69
person38	hasAgeLessThan	person19
person38	hasAgeLessThan	person79
person38	hasAgeLessThan	person21
person38	hasAgeLessThan	person63
person38	hasAgeLessThan	person68
person38	hasAgeLessThan	person18
person38	hasAgeLessThan	person77
person38	hasAgeLessThan	person3
person38	hasAgeLessThan	person51
person38	hasAgeLessThan	person27
person38	hasAgeLessThan	person10
person38	hasAgeLessThan	person1
person38	hasAgeLessThan	person97
person38	hasAgeLessThan	person2
person38	hasAgeLessThan	person75
person38	hasAgeLessThan	person23
person38	hasAgeLessThan	person41
person38	hasAgeLessThan	person42
person38	hasAgeLessThan	person59
person38	hasAgeLessThan	person55
person38	hasAgeLessThan	person56
person38	hasAgeLessThan	person83
person38	hasAgeLessThan	person30
person38	hasAgeLessThan	person26
person38	hasAgeLessThan	person32
person38	hasAgeLessThan	person50
person38	hasAgeLessThan	person81
person38	hasAgeLessThan	person72
person38	hasAgeLessThan	person11
person38	hasAgeLessThan	person17
person38	hasAgeLessThan	person9
person38	hasAgeLessThan	person0
person38	hasAgeLessThan	person40
person38	hasAgeLessThan	person89
person38	hasAgeLessThan	person70
person38	hasAgeLessThan	person94
person38	hasAgeLessThan	person73
person38	hasAgeLessThan	person95
person38	hasAgeLessThan	person35
person71	hasAgeLessThan	person64
person71	hasAgeLessThan	person49
person71	hasAgeLessThan	person52
person71	hasAgeLessThan	person61
person71	hasAgeLessThan	person80
person71	hasAgeLessThan	person29
person71	hasAgeLessThan	person58
person71	hasAgeLessThan	person98
person71	hasAgeLessThan	person48
person71	hasAgeLessThan	person20
person71	hasAgeLessThan	person22
person71	hasAgeLessThan	person84
person71	hasAgeLessThan	person62
person71	hasAgeLessThan	person88
person71	hasAgeLessThan	person44
person71	hasAgeLessThan	person7
person71	hasAgeLessThan	person90
person71	hasAgeLessThan	person15
person71	hasAgeLessThan	person5
person71	hasAgeLessThan	person6
person71	hasAgeLessThan	person76
person71	hasAgeLessThan	person86
person71	hasAgeLessThan	person45
person71	hasAgeLessThan	person66
person71	hasAgeLessThan	person92
person71	hasAgeLessThan	person93
person71	hasAgeLessThan	person28
person71	hasAgeLessThan	person54
person71	hasAgeLessThan	person91
person71	hasAgeLessThan	person82
person71	hasAgeLessThan	person69
person71	hasAgeLessThan	person19
person71	hasAgeLessThan	person79
person71	hasAgeLessThan	person21
person71	hasAgeLessThan	person63
person71	hasAgeLessThan	person68
person71	hasAgeLessThan	person18
person71	hasAgeLessThan	person77
person71	hasAgeLessThan	person3
person71	hasAgeLessThan	person51
person71	hasAgeLessThan	person27
person71	hasAgeLessThan	person10
person71	hasAgeLessThan	person1
person71	hasAgeLessThan	person97
person71	hasAgeLessThan	person2
person71	hasAgeLessThan	person75
person71	hasAgeLessThan	person23
person71	hasAgeLessThan	person41
person71	hasAgeLessThan	person42
person71	hasAgeLessThan	person59
person71	hasAgeLessThan	person55
person71	hasAgeLessThan	person56
person71	hasAgeLessThan	person83
person71	hasAgeLessThan	person30
person71	hasAgeLessThan	person26
person71	hasAgeLessThan	person32
person71	hasAgeLessThan	person50
person71	hasAgeLessThan	person81
person71	hasAgeLessThan	person72
person71	hasAgeLessThan	person11
person71	hasAgeLessThan	person17
person71	hasAgeLessThan	person9
person71	hasAgeLessThan	person0
person71	hasAgeLessThan	person40
person71	hasAgeLessThan	person89
person71	hasAgeLessThan	person70
person71	hasAgeLessThan	person94
person71	hasAgeLessThan	person73
person71	hasAgeLessThan	person95
person71	hasAgeLessThan	person35
person64	hasAgeLessThan	person49
person64	hasAgeLessThan	person52
person64	hasAgeLessThan	person61
person64	hasAgeLessThan	person80
person64	hasAgeLessThan	person29
person64	hasAgeLessThan	person58
person64	hasAgeLessThan	person98
person64	hasAgeLessThan	person48
person64	hasAgeLessThan	person20
person64	hasAgeLessThan	person22
person64	hasAgeLessThan	person84
person64	hasAgeLessThan	person62
person64	hasAgeLessThan	person88
person64	hasAgeLessThan	person44
person64	hasAgeLessThan	person7
person64	hasAgeLessThan	person90
person64	hasAgeLessThan	person15
person64	hasAgeLessThan	person5
person64	hasAgeLessThan	person6
person64	hasAgeLessThan	person76
person64	hasAgeLessThan	person86
person64	hasAgeLessThan	person45
person64	hasAgeLessThan	person66
person64	hasAgeLessThan	person92
person64	hasAgeLessThan	person93
person64	hasAgeLessThan	person28
person64	hasAgeLessThan	person54
person64	hasAgeLessThan	person91
person64	hasAgeLessThan	person82
person64	hasAgeLessThan	person69
person64	hasAgeLessThan	person19
person64	hasAgeLessThan	person79
person64	hasAgeLessThan	person21
person64	hasAgeLessThan	person63
person64	hasAgeLessThan	person68
person64	hasAgeLessThan	person18
person64	hasAgeLessThan	person77
person64	hasAgeLessThan	person3
person64	hasAgeLessThan	person51
person64	hasAgeLessThan	person27
person64	hasAgeLessThan	person10
person64	hasAgeLessThan	person1
person64	hasAgeLessThan	person97
person64	hasAgeLessThan	person2
person64	hasAgeLessThan	person75
person64	hasAgeLessThan	person23
person64	hasAgeLessThan	person41
person64	hasAgeLessThan	person42
person64	hasAgeLessThan	person59
person64	hasAgeLessThan	person55
person64	hasAgeLessThan	person56
person64	hasAgeLessThan	person83
person64	hasAgeLessThan	person30
person64	hasAgeLessThan	person26
person64	hasAgeLessThan	person32
person64	hasAgeLessThan	person50
person64	hasAgeLessThan	person81
person64	hasAgeLessThan	person72
person64	hasAgeLessThan	person11
person64	hasAgeLessThan	person17
person64	hasAgeLessThan	person9
person64	hasAgeLessThan	person0
person64	hasAgeLessThan	person40
person64	hasAgeLessThan	person89
person64	hasAgeLessThan	person70
person64	hasAgeLessThan	person94
person64	hasAgeLessThan	person73
person64	hasAgeLessThan	person95
person64	hasAgeLessThan	person35
person49	hasAgeLessThan	person61
person49	hasAgeLessThan	person80
person49	hasAgeLessThan	person29
person49	hasAgeLessThan	person58
person49	hasAgeLessThan	person98
person49	hasAgeLessThan	person48
person49	hasAgeLessThan	person20
person49	hasAgeLessThan	person22
person49	hasAgeLessThan	person84
person49	hasAgeLessThan	person62
person49	hasAgeLessThan	person88
person49	hasAgeLessThan	person44
person49	hasAgeLessThan	person7
person49	hasAgeLessThan	person90
person49	hasAgeLessThan	person15
person49	hasAgeLessThan	person5
person49	hasAgeLessThan	person6
person49	hasAgeLessThan	person76
person49	hasAgeLessThan	person86
person49	hasAgeLessThan	person45
person49	hasAgeLessThan	person66
person49	hasAgeLessThan	person92
person49	hasAgeLessThan	person93
person49	hasAgeLessThan	person28
person49	hasAgeLessThan	person54
person49	hasAgeLessThan	person91
person49	hasAgeLessThan	person82
person49	hasAgeLessThan	person69
person49	hasAgeLessThan	person19
person49	hasAgeLessThan	person79
person49	hasAgeLessThan	person21
person49	hasAgeLessThan	person63
person49	hasAgeLessThan	person68
person49	hasAgeLessThan	person18
person49	hasAgeLessThan	person77
person49	hasAgeLessThan	person3
person49	hasAgeLessThan	person51
person49	hasAgeLessThan	person27
person49	hasAgeLessThan	person10
person49	hasAgeLessThan	person1
person49	hasAgeLessThan	person97
person49	hasAgeLessThan	person2
person49	hasAgeLessThan	person75
person49	hasAgeLessThan	person23
person49	hasAgeLessThan	person41
person49	hasAgeLessThan	person42
person49	hasAgeLessThan	person59
person49	hasAgeLessThan	person55
person49	hasAgeLessThan	person56
person49	hasAgeLessThan	person83
person49	hasAgeLessThan	person30
person49	hasAgeLessThan	person26
person49	hasAgeLessThan	person32
person49	hasAgeLessThan	person50
person49	hasAgeLessThan	person81
person49	hasAgeLessThan	person72
person49	hasAgeLessThan	person11
person49	hasAgeLessThan	person17
person49	hasAgeLessThan	person9
person49	hasAgeLessThan	person0
person49	hasAgeLessThan	person40
person49	hasAgeLessThan	person89
person49	hasAgeLessThan	person70
person49	hasAgeLessThan	person94
